"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00136436","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaavoice us","Сarphonewarehouse: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
"00136448","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaavoice us","CanadianTire, CanadianTire-FR: SCI tracker migration","5.9.1","","","7/3/2012","C4","Escalated","","0.500","3.500"
"00136458","Support Team","","Yurii Vykaliuk","Bazaavoice us","Gonedigging- UI migration","5.8.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","3.000"
"00137303","Support Team","","Yurii Vykaliuk","Bazaavoice us","Averys- UI migration","5.8.1","Feature Request/ Disable (No-Design)","","6/26/2012","C4","Closed","","0.000","2.000"
"00137304","Support Team","","Yurii Vykaliuk","Bazaavoice us","VirginWines - UI migration","5.8.1","Feature Request/ Disable (No-Design)","","6/26/2012","C4","Closed","","0.000","5.000"
"00137542","Support Team","","Yurii Vykaliuk","Bazaavoice us","Linux Environment Setup","5.9.1","Invalid","","7/3/2012","C4","In Progress","","0.000","16.000"
"00138488","Support Team","","Yurii Vykaliuk","Bazaavoice us","Sprint - UI migration to 5.6","5.8.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","4.000"
"00138489","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","LG - SCI","5.8.1","","","6/26/2012","C4","Closed","","1.000","2.500"
"00114781","Strategic  Integration","PIE","Zoreslav Goral","A&N Media","Implement White Label PIE for MailLife","5.2.0","","","3/8/2012","C5","Closed","0.00","3.000","15.000"
"00119421","Strategic  Integration","PIE","Zoreslav Goral","Musto","PIE for MUSTO - emailVision  integration","5.2.0","","","6/13/2012","","Closed","5.00","0.000","2.000"
"00119942","Strategic  Integration","PIE","Zoreslav Goral","Drs. Foster and Smith","PIE Implementation","5.1.0","","","3/4/2012","C4","Closed","0.00","2.000","11.000"
"00121852","Support Team","","Zoreslav Goral","Bazaavoice us","AnnTaylor: Migrate UI version to 5.0","5.0.10","Feature Request/ Disable (No-Design)","5.0.10","7/3/2012","C4","Closed","2.00","","2.000"
"00121853","Support Team","","Zoreslav Goral","Bazaavoice us","Anntaylorloft: Migrate UI version to 5.0","5.0.10","Feature Request/ Disable (No-Design)","5.0.10","7/3/2012","C4","Closed","2.00","0.000","2.000"
"00122167","Support Team","","Zoreslav Goral","Bazaavoice us","MailLife: Migrate UI version to 5.0","5.0.10","Feature Request/ Disable (No-Design)","5.0.10","7/3/2012","C4","Closed","2.00","0.000","2.000"
"00122366","Strategic  Integration","PIE","Zoreslav Goral","Wolters Kluwer (CCH Group)","PIE implementation questions","5.4.1","","","4/18/2012","C1","Closed","2.50","1.250","0.500"
"00122412","Strategic  Integration","PIE","Zoreslav Goral","Telus","PIE Ready for Implementation","5.9.1","","","7/3/2012","C2","In Progress","3.00","2.000","6.500"
"00122503","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Travelocity: photo and video are not appearing on reviews","5.0.11","Feature Request/ Disable (No-Design)","5.0.10","3/4/2012","C4","Closed","0.25","","0.250"
"00122509","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","SweetbaySupermarket: TS issues","5.0.11","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00122529","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","HotShot: TS issues","5.0.12","","","3/4/2012","C4","Closed","3.00","0.000","5.000"
"00122627","Support Team","","Zoreslav Goral","Brown Shoe Co.","Design of Promo Messaging Causing Customer Service Calls","5.1.1","Feature Request/ Disable (Design Required)","5.1.1","7/3/2012","C1","Closed","3.00","0.000","2.000"
"00122656","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Smartpak (R&R): TS issues","5.0.12","","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00122720","Support Team","","Zoreslav Goral","Bazaavoice us","SmartPak: Migrate UI version to 5.0","5.0.12","Feature Request/ Disable (No-Design)","5.0.12","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122804","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Paperchase: TS issues","5.0.13","","","3/4/2012","C4","Closed","1.00","0.000","4.000"
"00123150","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","Paperchase: Migrate UI version to 5.0","5.1.1","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","2.00","0.000","4.000"
"00123382","Strategic  Integration","PIE","Zoreslav Goral","Bazaavoice us","PIE Test","5.0.13","","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00123428","Support Team","","Zoreslav Goral","Bazaavoice us","Neck-nl: migrate to 5.0","5.0.13","Invalid","5.0.13","7/3/2012","C4","Closed","4.00","0.000","5.000"
"00123452","Support Team","","Zoreslav Goral","Tundra Specialties","FB Like button / Google + button","5.1.0","Feature Request/ Disable (Design Required)","5.1.0","7/3/2012","C1","Closed","5.00","0.500","5.000"
"00123631","Support Team","","Zoreslav Goral","Cornerstone Brands, Inc.","Create new display code to hide the submission via CSS","5.1.0","Feature Request/ Disable (Design Required)","5.1.0","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00123941","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Customer Investigation","5.1.0","","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00123951","Support Team","","Zoreslav Goral","Bazaavoice us","Schwab-DE: Migrate UI Version to 5.1","5.4.0","Feature Request/ Disable (No-Design)","5.3.0","7/3/2012","C4","Closed","2.00","4.000","18.500"
"00124174","Support Team","","Zoreslav Goral","Dollar Tree, Inc","Slaving of Emails","5.1.3","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","1.50","3.250","4.250"
"00124378","Support Team","","Zoreslav Goral","CIBC","Enable Microsite Web Traffic Reports","5.1.2","Feature Request/ Disable (No-Design)","5.1.2","7/3/2012","C4","Closed","0.25","0.500","1.000"
"00124898","Support Team","","Zoreslav Goral","Bazaavoice us","Musto: Migrate UI Version to 5.1","5.1.2","Feature Request/ Disable (No-Design)","5.1.2","7/3/2012","C4","Closed","2.00","0.000","2.000"
"00125025","Support Team","","Zoreslav Goral","Bazaavoice us","SCI for Musto","5.1.2","SCI","5.1.2","7/3/2012","C4","Closed","2.50","0.500","2.500"
"00125563","Support Team","","Zoreslav Goral","Bazaavoice us","LandofNod: Migrate UI Version to 5.1","5.1.3","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","7.000"
"00125589","Support Team","","Zoreslav Goral","Bazaavoice us","NetOnNet: SCI implementation","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.000","2.000"
"00125592","Support Team","","Zoreslav Goral","Bazaavoice us","NetOnNet: Migrate UI Version to 5.1","5.1.4","Feature Request/ Disable (No-Design)","5.1.4","7/3/2012","C4","Closed","3.00","0.000","4.000"
"00125606","Strategic  Integration","UI Migration","Zoreslav Goral","Elkjøp AS (part of DSGI)","Elkjop-no: Migrate UI version 4.8 -> 5.1","5.1.4","","","3/4/2012","C5","Closed","11.00","0.250","13.000"
"00125940","Support Team","","Zoreslav Goral","Adidas-Group","Reduce Character Set Requirement","5.2.0","Feature Request/ Disable (No-Design)","5.2.0","7/3/2012","","Closed","0.50","0.250","5.500"
"00126198","Support Team","","Zoreslav Goral","Bazaavoice us","Whirlpool Corporation: SCI implementation","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","4.00","0.000","4.000"
"00126349","Support Team","","Zoreslav Goral","Bazaavoice us","SCI request for Google","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","1.50","0.000","1.500"
"00126487","Support Team","","Zoreslav Goral","Bazaavoice us","GolfOutletsUsa: Migrate UI Version to 5.1","5.1.4","Feature Request/ Disable (No-Design)","5.1.4","7/3/2012","C4","Closed","2.00","0.000","3.000"
"00126663","Support Team","","Zoreslav Goral","Bazaavoice us","GolfOutletsUSA: SCI implementation","5.1.5","SCI","5.1.3","7/3/2012","C4","Closed","1.50","1.500","1.500"
"00126777","Support Team","","Zoreslav Goral","Bazaavoice us","Payless: Migrate UI Version to 5.1","5.1.5","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","2.500"
"00126973","Support Team","","Zoreslav Goral","Bazaavoice us","Microcenter: Migrate UI Version to 5.1","5.1.5","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","2.00","0.000","2.000"
"00127025","Strategic  Integration","Social Commerce Upgrade","Zoreslav Goral","Clarins Groupe USA Inc","enable hosted authentication","5.2.1","","","3/14/2012","C5","Closed","0.50","4.250","37.000"
"00128518","Support Team","","Zoreslav Goral","Gillette (P&G)","Gillette Chile SEO change","5.5.1","Text Change","","7/3/2012","C4","Closed","1.00","3.750","5.000"
"00128663","Support Team","","Zoreslav Goral","Bazaavoice us","LinksOfLondon-EN: Migrate UI Version to 5.1","5.2.1","Feature Request/ Disable (No-Design)","5.2.1","7/3/2012","C4","Closed","0.50","0.000","3.250"
"00128712","Strategic  Integration","PIE","Zoreslav Goral","French Connection","French Connection: PIE white label","5.9.1","","","6/29/2012","C5","Ready for Release","2.50","4.000","15.000"
"00128763","Support Team","","Zoreslav Goral","Bazaavoice us","LinksOfLondon-EN: SCI implementation","5.2.0","SCI","5.1.6","7/3/2012","C4","Closed","1.50","0.000","1.500"
"00129213","Support Team","","Zoreslav Goral","Bazaavoice us","French Connection: Migrate UI Version to 5.1","5.2.1","Feature Request/ Disable (No-Design)","5.2.2","7/3/2012","C4","Closed","3.00","0.000","4.500"
"00129331","Strategic  Integration","PIE","Zoreslav Goral","Ainsworth Pet Nutrition","PIE for nutrish","5.9.0","","","6/26/2012","","With Client","2.50","0.750","0.000"
"00129337","Support Team","","Zoreslav Goral","Bazaavoice us","CCHGroup: Migrate UI Version to 5.0","5.3.0","Feature Request/ Disable (No-Design)","5.3.0","7/3/2012","C4","Closed","3.00","0.250","8.500"
"00129553","Support Team","","Zoreslav Goral","Bazaavoice us","Gettington: Migrate UI Version to 5.1","5.3.0","Feature Request/ Disable (No-Design)","5.2.1","7/3/2012","C4","Closed","2.50","0.000","3.000"
"00129736","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","Internal - Gillette: Migrate UI Version to 5.1","5.5.1","Feature Request/ Disable (No-Design)","5.3.1","4/23/2012","C4","In Progress","4.00","0.000","9.000"
"00129865","Support Team","","Zoreslav Goral","GE Appliances","GE:  Relocate Terms & Conditions","5.4.1","Feature Request/ Disable (No-Design)","5.4.1","7/3/2012","","Closed","2.00","0.750","2.500"
"00130036","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Homedecorators (R&R): Issues found during testing BVC-117469","5.3.1","","","3/30/2012","C4","Closed","","0.000","2.500"
"00130037","Support Team","","Zoreslav Goral","Bazaavoice us","Internal - Neckermann NL: SCI implementation","5.3.1","SCI","5.3.1","7/3/2012","C4","Closed","1.50","0.500","2.000"
"00130379","Support Team","","Zoreslav Goral","Bazaavoice us","Internal - Neckermann DE: SCI implementation","5.7.1","SCI","5.2.1","7/3/2012","C4","Closed","1.50","1.000","2.500"
"00130411","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Dotti-au (Stories): TS issue","5.3.1","","","3/30/2012","C4","Closed","","0.000","1.000"
"00130483","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - Found while testing BVC-118432: directbuy","5.4.0","","","4/5/2012","C4","Closed","","0.000","0.500"
"00130482","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - Found while testing BVC-117035 : ScotchBrite","5.3.1","","","3/28/2012","C4","Closed","","0.000","1.500"
"00130499","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - theentertainer-en (PRR - AA) : Foung While Testing BVC-115295","5.7.0","","","5/17/2012","C4","Closed","2.00","0.000","3.000"
"00130705","Support Team","","Zoreslav Goral","Bazaavoice us","Ainswort: Migrate UI Version to 5.3","5.4.0","Feature Request/ Disable (No-Design)","5.3.1","7/3/2012","C4","Closed","2.50","0.000","3.500"
"00130952","Support Team","","Zoreslav Goral","Bazaavoice us","Burpee: Migrate UI Version to 5.3","5.4.0","Feature Request/ Disable (No-Design)","5.4.0","7/3/2012","C4","Closed","2.50","0.000","3.000"
"00130971","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","CCHGroup: Migrate UI Version to 5.3","5.4.1","Feature Request/ Disable (No-Design)","5.3.1","4/10/2012","C4","Closed","2.50","0.000","4.750"
"00131066","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - Cyclesport: misconfigured 'Review approved' alert","5.4.1","","","4/12/2012","C4","Closed","2.00","0.500","2.000"
"00131074","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - JMBruneau-NL: incorrect alert configuration","5.4.1","","","4/6/2012","C4","Closed","","0.000","2.500"
"00131075","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internall - Directbuy: Issues found during testing BVC-118931","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","0.750"
"00131399","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","TGW: Migrate UI Version to 5.3","5.4.1","Feature Request/ Disable (No-Design)","5.4.0","4/12/2012","C4","Closed","2.50","0.000","8.000"
"00131496","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal - Iams: SCI implementation","5.4.1","SCI","","4/12/2012","C4","Closed","1.50","0.000","1.500"
"00131633","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal - TGW: PIE implementation","5.5.1","","","5/16/2012","C4","Closed","6.00","6.750","20.000"
"00131712","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","Internal - iams: Migrate UI Version to 5.3","5.5.0","","","4/20/2012","C4","Closed","2.50","0.000","3.500"
"00131886","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","align: Migrate UI version 4.7 -> 5.3","5.5.1","","","5/3/2012","C4","Closed","2.50","0.000","3.000"
"00132092","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal - eftours: SCI implementation","5.5.1","","","5/16/2012","C4","Closed","1.50","1.000","3.000"
"00132196","Strategic  Integration","PIE","Zoreslav Goral","Thomas Pink UK","Thomas Pink Test File","5.5.1","","","6/13/2012","","Closed","5.00","0.250","9.250"
"00132396","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal - Big Yellow: SCI implementation","5.5.1","","","5/3/2012","C4","Closed","1.50","0.000","3.500"
"00132525","Support Team","","Zoreslav Goral","ProAdvisor (Intuit)","Date error on Reviews Intuit Pro Advisor","5.6.1","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","1.50","0.000","1.500"
"00132651","Strategic  Integration","PIE","Zoreslav Goral","Rosetta Stone","Email to be created to receive more reviews for the UK websites","5.7.1","","","6/6/2012","C4","Closed","3.00","0.500","1.250"
"00132762","Support Team","","Zoreslav Goral","Panasonic UK","Link on Write a review needs to be worked on and text as well","5.6.0","Text Change","","7/3/2012","","Closed","","0.250","3.000"
"00133169","Strategic  Integration","PIE","Zoreslav Goral","Intuit","PIE for IntuitAppCenter w/ Responsys","5.9.0","","","6/19/2012","C1","Closed","","7.500","32.000"
"00133248","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","Rosetta Stone: Migrate UI version 4.7 -> 5.3","5.6.0","","","5/7/2012","C4","Closed","2.50","0.000","3.500"
"00133480","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","INTERNAL IntuitAppCenter: Migrate UI version 5.0 -> 5.6","5.6.0","","","5/10/2012","C4","Closed","2.50","0.000","3.500"
"00133485","Strategic  Integration","UI Migration","Zoreslav Goral","Bazaavoice us","INTERNAL ProAdvisor: Migrate UI version 4.7 -> 5.6","5.6.1","","","5/15/2012","C4","Closed","2.50","0.000","4.500"
"00133517","Support Team","","Zoreslav Goral","Rubbermaid (Newell)","Newell Rubbermaid: Standard Client Feed","5.7.0","Feed Edit","5.7.0","7/3/2012","C4","Closed","3.00","3.250","9.500"
"00134157","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal - riogrande: Read your Comment Link Invalid","5.8.0","","","6/7/2012","C4","Closed","1.00","1.500","3.500"
"00135455","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","SSSI_Syndication: syndication for Sears","5.9.1","","","6/19/2012","C4","In Progress","","0.000","2.000"
"00135889","Support Team","","Zoreslav Goral","Vintage Tub and Bath","update social share buttons","5.9.1","Feature Request/ Disable (No-Design)","","7/2/2012","C1","Closed","","0.250","3.000"
"00136089","Strategic  Integration","Other","Zoreslav Goral","Bazaavoice us","Internal -Buckle: Migrate UI version 4.8 -> 5.6","5.7.1","","","6/7/2012","C4","Closed","2.50","0.000","3.000"
"00136101","Support Team","","Zoreslav Goral","Adidas America","Addition of Verified Purchaser Badge","5.9.1","Feature Request/ Disable (No-Design)","","7/5/2012","C4","In Progress","","2.000","5.500"
